id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
42111620,Apartamento Superior - HQ Rooms,191177985,Hqrooms,EXTRAMURS,ARRANCAPINS,39.46373,-0.3827,Entire home/apt,286,1,3,2022-06-24,0.10,3,259,0,B98924327
1016666190086921894,Artistic Modern Getaway - Digital Nomads & Couples,459868410,Jasdeep,ALGIROS,LA VEGA BAIXA,39.47479,-0.35013,Entire home/apt,51,2,13,2024-03-09,3.20,8,76,13,VT-53948-V
1009320971916935930,Flat by the historic centre in downtown Valencia,447192231,Miguel,CIUTAT VELLA,EL PILAR,39.4755,-0.38369,Entire home/apt,50,32,2,2024-01-15,0.50,1,73,2,
767301675786032326,Total Valencia Terrace,18858150,Total Leisure,L'EIXAMPLE,RUSSAFA,39.4645362,-0.3728125,Entire home/apt,439,2,11,2024-03-10,1.19,22,234,11,
51596526,Precioso apartamento con patio cerca metro Ayora,189526611,Ruben,CAMINS AL GRAU,AIORA,39.46409,-0.34487,Entire home/apt,64,1,116,2024-03-21,3.69,20,116,50,
861381955924573298,Apartamento triple,375964681,Roomroom Keys,CAMINS AL GRAU,AIORA,39.46344759999999,-0.3389826,Private room,207,1,0,,,28,363,0,
1093518833861438710,Habitación 2,410070904,Jessy,CAMINS AL GRAU,AIORA,39.46581867293312,-0.3457816271346331,Private room,24,2,4,2024-03-18,4,2,75,4,
1113174213923230346,Casa con patio en en el Cabanyal,518868412,Xavi,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47126280012684,-0.33014257062400393,Entire home/apt,116,1,0,,,1,175,0,
924758218462713930,Apartamento lujo playa terraza,507843976,Maximo,CAMINS AL GRAU,AIORA,39.46668,-0.3493,Entire home/apt,240,4,0,,,13,269,0,
37550560,"Al lado Ciudad Artes, en la puerta parada de metro",41641438,Teresa,QUATRE CARRERES,MONT-OLIVET,39.46016,-0.36327,Entire home/apt,,5,28,2023-12-04,0.51,1,3,10,
1109993512601265253,Frente al mar de la malvarrosa,551499761,Alvaro,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47402255301861,-0.3323701452933317,Entire home/apt,145,5,0,,,1,267,0,
46458208,Spectacular renovated Loft penthouse,338718984,Cabañal,EXTRAMURS,LA ROQUETA,39.4657,-0.38114,Entire home/apt,175,1,10,2023-05-21,0.26,24,320,1,AV-10
597543223582784064,Parque Central XII,83066665,SingularStays,L'EIXAMPLE,RUSSAFA,39.46196,-0.37694,Entire home/apt,395,1,2,2023-05-28,0.11,116,276,1,AT-39376-V
1056537442105671320,Alfarería VIII,543129726,Natalia,POBLATS MARITIMS,EL GRAU,39.46322600000001,-0.3353445,Entire home/apt,103,1,0,,,47,136,0,
592436292471271326,Centre port València Marathon,2411133,Ferran,CAMINS AL GRAU,CAMI FONDO,39.4656,-0.35313,Entire home/apt,260,1,6,2023-03-20,0.25,2,364,0,
862480728397971502,New Apartment near to the beach 2a,338718984,Cabañal,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47152410928882,-0.3306076695195488,Entire home/apt,124,1,20,2024-03-04,2.27,24,327,20,
882325857220563797,Especial para grupos,485560926,Gerardo,EXTRAMURS,LA ROQUETA,39.467583985108774,-0.38097962737083435,Entire home/apt,190,1,19,2024-03-17,2.01,1,219,19,
591805530303039876,"☆☆ ☆☆ Maison atypique loft,  en Cabanyal .",9016625,Jean Marc,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47178,-0.33201,Entire home/apt,196,7,6,2023-08-30,0.30,10,35,4,
1096996570861882337,Apartamento literato,134730579,Mar,L'EIXAMPLE,RUSSAFA,39.46062502943769,-0.3756757204141153,Entire home/apt,180,30,0,,,2,138,0,
24505835,Cozy apartment in Valencia center,134222176,Mila,CIUTAT VELLA,EL MERCAT,39.4725,-0.37959,Entire home/apt,235,2,70,2023-12-10,0.97,5,123,11,VT-45207-V
1003518523848957751,Almar Collection Belmar 6,500117969,Tamara,EXTRAMURS,ARRANCAPINS,39.4648298,-0.3882079,Entire home/apt,,4,2,2024-02-13,0.44,6,0,2,
1025561890276079304,Private room in 10 min walking to the Beach,505958474,Iryna Y Alex,POBLATS MARITIMS,EL GRAU,39.46262720690108,-0.3313856610364727,Private room,38,6,2,2023-12-31,0.53,19,30,2,
42096743,Perfect Cozy Room in Valencia Ruzafa,8007293,Alexandr,QUATRE CARRERES,EN CORTS,39.4591053,-0.3700357,Private room,,1,5,2023-10-01,0.25,3,5,1,VT46237V
994998810622160095,Sea&HomeCabanyal,484923075,Isabel,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46544008273126,-0.3310999274253845,Entire home/apt,154,2,8,2024-03-20,1.55,2,297,8,VT-51209-V
1105817437597882252,Piso en ruzafa,37613527,Susana,L'EIXAMPLE,RUSSAFA,39.461467478339614,-0.3676492257992387,Entire home/apt,150,4,0,,,1,251,0,
899075401415449751,Cozy apartment with terrace,154048802,René,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46738263960121,-0.3327237477505035,Entire home/apt,92,3,17,2024-03-04,1.73,20,252,17,
1001265439863979132,Apartamento loftvalencia ramón marquet 5A,505036561,Adriana,CAMINS AL GRAU,AIORA,39.4634,-0.34315,Entire home/apt,109,2,2,2024-03-17,2,22,47,2,
937050561282098739,Furnished room with balcony,49102905,Gonz,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46323,-0.33147,Private room,85,3,7,2023-09-24,0.84,4,351,7,
693941215424825566,Maison avec piscine à Valencia,23023916,Sid,CAMINS AL GRAU,AIORA,39.46636539205338,-0.3433438162931571,Entire home/apt,636,2,34,2024-03-10,3.22,1,102,34,VT-52876-V
42105920,Apartamento en Hotel Boutique,266241513,San Lorenzo Hotel Boutique,CIUTAT VELLA,LA SEU,39.47694,-0.37389,Private room,,1,0,,,4,242,0,B97622682
980372458526562231,Céntrico apartamento junto al Ayuntamiento,125037312,Claudia,CIUTAT VELLA,SANT FRANCESC,39.4702535,-0.3782855,Entire home/apt,115,30,0,,,25,214,0,
42151107,Alloggio in centro storico,132276214,Marcello,CIUTAT VELLA,EL PILAR,39.47166,-0.38377,Entire home/apt,,3,0,,,1,364,0,
931003865070128258,Habitación individual en Ayora,524447180,Valentina,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46746,-0.33504,Private room,35,1,3,2023-08-18,0.37,1,362,3,
42569497,Cervera Apartment B1,211991268,ValenciaGUEST,L'EIXAMPLE,RUSSAFA,39.46212,-0.37329,Entire home/apt,,2,58,2024-03-09,1.17,31,1,18,VT-48817-V
676150677923968249,Georgous  apartamento close beach&Metro+Wifi,465324815,Elodie,ALGIROS,CIUTAT JARDI,39.47078,-0.34819,Entire home/apt,120,6,0,,,24,346,0,
41731475,Pelayo con encanto,2850884,Julio,EXTRAMURS,LA ROQUETA,39.464807274010624,-0.3781098668927983,Entire home/apt,152,3,120,2024-03-01,2.39,15,256,29,
640629030049865901,Loft en el Cabañal,448033393,Fernando,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46517,-0.32984,Entire home/apt,85,7,37,2023-10-22,1.71,1,20,19,
1101986105701228281,Habitación individual superior con baño privado,550521861,Cotown,CAMINS AL GRAU,AIORA,39.46717,-0.3503,Private room,25,30,0,,,9,187,0,
22641832,Casa acogedora cerca de la playa,53845919,Esther,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46496,-0.33,Entire home/apt,76,2,204,2024-02-24,2.71,3,224,49,
40444104,Estudio con patio muy cerca de la playa,8987701,Adolfo Y Sara,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46531,-0.3319,Entire home/apt,95,3,17,2024-03-18,0.34,3,159,6,
1090349414622487804,Picasso,178009159,Sergii,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4652113,-0.3309059,Entire home/apt,71,1,4,2024-03-08,3.24,11,256,4,
1109259055721108839,! Welcome home! - Your perfect place to stay!,13645099,Elena,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4673245347462,-0.3317229090274291,Entire home/apt,151,3,0,,,4,165,0,
702857464760772899,Habitación en Valencia muy buena zona,54456733,Miguel,CAMINS AL GRAU,ALBORS,39.47035,-0.35369,Private room,50,1,3,2023-04-30,0.16,4,365,1,
26938686,1 Habitación Estándar,102196656,Welcomergroup,CIUTAT VELLA,LA SEU,39.47655,-0.37776,Entire home/apt,164,1,3,2022-02-13,0.10,20,49,0,
47397929,"Duplex penthouse in the historic center, Valencia",382633923,Javier,CIUTAT VELLA,LA SEU,39.47416,-0.37481,Entire home/apt,271,7,70,2024-03-03,1.94,1,142,17,VT-34015-V
808674971810480180,La Jabonería | Pomelo - double room,496589295,Coliving,CAMINS AL GRAU,LA CREU DEL GRAU,39.46254221464318,-0.34360205536231436,Private room,38,30,0,,,11,251,0,
952052306383850558,Hostel Valencia,526895224,Hostel,QUATRE CARRERES,EN CORTS,39.45867145375189,-0.37069230878331316,Shared room,25,1,0,,,12,115,0,
638449262733514232,Brand new two bedroom apartment in El Cabanyal,454392154,Denise,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.464302,-0.333993,Entire home/apt,120,7,17,2023-09-30,0.82,1,135,12,
44397600,Soraya's Place - Chopín 5,200778878,Soraya,ALGIROS,CIUTAT JARDI,39.46947,-0.34632,Entire home/apt,130,2,144,2024-03-06,3.23,6,75,56,VT-49077-V
861410996799190096,Apartamento standart cuádruple,375964681,Roomroom Keys,CAMINS AL GRAU,AIORA,39.46344759999999,-0.3389826,Private room,167,1,30,2024-03-18,4.13,28,270,30,
13629689,pequeño oasis cerca de la playa,64759204,Maria,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46583,-0.33076,Private room,14,30,4,2022-09-05,0.12,4,206,0,
1014185663799540133,Renowated room next to Malvarosa,500758065,Nita,POBLATS MARITIMS,LA MALVA-ROSA,39.48336986180833,-0.32693497648914766,Private room,,7,2,2024-03-07,0.53,1,3,2,
844628735896925504,Central Market Beautiful Loft,504843574,Rafa,CIUTAT VELLA,EL MERCAT,39.4737101,-0.3778057,Entire home/apt,110,4,17,2024-03-23,1.54,1,308,17,40581
1009836906008214114,Ático Rincón del Mercat,506223572,Manuel,CIUTAT VELLA,EL PILAR,39.47116767968391,-0.38148377841072323,Entire home/apt,387,3,23,2024-03-23,4.93,2,197,23,
589598429274658900,PinUp APARTMENT LOFT - Las Arenas Beach Area,449377050,Vicente,ALGIROS,CIUTAT JARDI,39.470463,-0.345598,Entire home/apt,180,2,2,2023-12-03,0.08,2,359,1,
32714581,Zerka Sendra,82114661,Maria Lujan,CIUTAT VELLA,EL PILAR,39.47512,-0.38319,Hotel room,225,1,147,2024-03-09,2.40,3,356,38,VT-47573-V
947634337419154919,doble deluxe ruzafa,375964681,Roomroom Keys,L'EIXAMPLE,RUSSAFA,39.46331,-0.3734411,Private room,140,1,1,2023-09-06,0.15,28,245,1,
935626593028665259,Habitación individual playa,21655554,Irina,CAMINS AL GRAU,AIORA,39.464450724265966,-0.34476696948058283,Private room,37,2,4,2024-03-21,0.65,2,89,4,
49624114,Ático  Citizentral,400264625,Citizentral,CIUTAT VELLA,SANT FRANCESC,39.4725249,-0.3757207,Entire home/apt,225,1,9,2024-02-25,0.83,4,243,9,
952038704743848627,Hostel Valencia,526895224,Hostel,L'EIXAMPLE,RUSSAFA,39.45952705367628,-0.36975062062013436,Shared room,25,1,2,2023-10-21,0.31,12,179,2,
1112123922066521502,Apartamento EA Playa cabañal 5,563369225,Xuejie,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46687962679936,-0.3342987648893166,Entire home/apt,87,1,0,,,4,358,0,
861393210263502286,Apartamento standart cuádruple,375964681,Roomroom Keys,CAMINS AL GRAU,AIORA,39.46344759999999,-0.3389826,Private room,331,1,0,,,28,364,0,
48651341,ART Gallery Apartment Center VALENCIA. WIFI,3711511,Cañada Properties,L'EIXAMPLE,RUSSAFA,39.46323,-0.37782,Entire home/apt,,2,71,2023-09-24,1.96,8,0,12,
926145507940127729,Stanza con un letto matrimonio,395929245,Silvia,CAMINS AL GRAU,AIORA,39.46812,-0.34772,Private room,76,1,7,2023-12-04,0.81,4,88,7,
893118603286266337,Cervantes Apartment,6851537,Pepi,EXTRAMURS,LA ROQUETA,39.4684005967444,-0.3825544735665818,Entire home/apt,88,2,38,2024-03-13,3.80,1,101,38,VT34293V
19817198,Cozy & peaceful apartment in the heart of Valencia,10618578,Quique,CIUTAT VELLA,LA SEU,39.47403,-0.37653,Entire home/apt,220,5,68,2024-03-19,0.84,1,115,8,VT-40631-V
49023780,CR2- Habitación cerca de la Universidad y la Playa,393402660,Silvia,ALGIROS,CIUTAT JARDI,39.4724,-0.34464,Private room,,30,4,2023-07-31,0.12,3,122,1,
49239390,Room for solo travelers near Turia park,141425,Gemma,CAMPANAR,LES TENDETES,39.48234,-0.38197,Private room,,3,53,2024-03-19,1.50,1,0,4,
22303828,apartamento Sol y Playa,22772079,Lusi,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46653,-0.33237,Entire home/apt,85,2,257,2024-03-11,3.51,2,51,60,
11412764,"BRIGHT&NICE, GREAT VIEWS & LOCATION.",59919550,David,CAMINS AL GRAU,LA CREU DEL GRAU,39.4635,-0.34764,Entire home/apt,100,7,123,2023-09-26,1.26,1,97,9,
1070109759973909240,Private room close to beach for Digital Nomads,7055589,Alex,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46611,-0.33032,Private room,45,28,1,2024-02-18,0.81,2,143,1,
1071651209283814599,Hostel Valencia | HV 4,557222622,Hostel,L'EIXAMPLE,RUSSAFA,39.45878,-0.37149,Shared room,21,1,0,,,4,268,0,
26938601,1 Habitación Básico,102196656,Welcomergroup,CIUTAT VELLA,LA SEU,39.47656,-0.37792,Entire home/apt,164,1,2,2022-08-31,0.06,20,46,0,VT-33820-V
927220174860180018,appartamento condiviso con 3 stanze,395929245,Silvia,CAMINS AL GRAU,AIORA,39.4675362,-0.3485809,Private room,129,1,2,2023-08-14,0.26,4,64,2,
1112080689848671895,Apartamento EA poblat maritims 3,563369225,Xuejie,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46488838783414,-0.3346771983372537,Entire home/apt,109,1,0,,,4,261,0,
988444262216783237,Maison de pêcheur  à Cabanyal,9016625,Jean Marc,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47093677186065,-0.33062081784009933,Entire home/apt,86,7,10,2024-03-19,1.71,10,48,10,
649984692773033437,Precioso ático con barbacoa cerca del mar,17857251,Rebeca,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4635079,-0.3316222,Entire home/apt,200,2,6,2024-03-18,0.31,1,109,3,
1114316759337004606,Casa de Carmen,189154652,Pedro,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46634,-0.33237,Entire home/apt,69,5,0,,,1,243,0,
1030605377609508620,Vive a pasos del Mar yCentro Habitacion Principal,360026800,Veluna,CAMINS AL GRAU,LA CREU DEL GRAU,39.46334710105704,-0.3463476151227951,Private room,75,1,2,2024-01-13,0.53,2,198,2,
1107120204065320014,Apartamento junto a Malvarrosa,518516495,Alfonso,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46998,-0.33042,Entire home/apt,89,1,0,,,2,288,0,
49948722,Habíatacion de lujo corazón de valencia.,243271947,Carolina,JESUS,LA RAIOSA,39.45925,-0.38735,Private room,,1,4,2023-12-10,0.15,1,0,3,
20273100,Modern apartment close to Plaza Ayuntamiento,144547832,Angel,EXTRAMURS,LA ROQUETA,39.4654,-0.37979,Entire home/apt,182,1,193,2024-03-19,2.42,1,257,37,VT-41995-V
44296582,Beautiful & comfortable near the beach apartment,22295438,Angelica,CAMINS AL GRAU,AIORA,39.46403,-0.34093,Entire home/apt,139,15,7,2023-06-24,0.21,1,50,2,
1092108104734451055,Habitación luminosa en Valencia,529092166,Andres,CAMINS AL GRAU,ALBORS,39.47008682246179,-0.34980006941459885,Private room,35,1,1,2024-03-17,1,2,197,1,
767307428028016638,Total Valencia Xativa,18858150,Total Leisure,EXTRAMURS,LA ROQUETA,39.4669135,-0.3786885,Entire home/apt,141,2,10,2024-01-27,1.12,22,314,10,
901646953740587258,Formidable piso,93855582,Louis,CAMINS AL GRAU,AIORA,39.466807838742106,-0.34828786492691405,Shared room,22,1,0,,,1,24,0,
14081794,A. San Vicente III,83066665,SingularStays,CIUTAT VELLA,EL MERCAT,39.47247,-0.3767,Entire home/apt,177,1,10,2023-07-05,0.52,116,280,6,VT-36926-V
50634738,CENTER  LOW  APARTMENT,80869460,Claudio,CIUTAT VELLA,EL CARME,39.4773,-0.37769,Entire home/apt,,5,22,2024-02-25,0.73,30,24,8,
1016719239958941919,Lander Ruzafa 303,543129726,Natalia,L'EIXAMPLE,RUSSAFA,39.460350230958255,-0.37133421238381203,Entire home/apt,,1,1,2023-12-03,0.26,47,1,1,
767265592414650794,Total Valencia Cathedral,18858150,Total Leisure,CIUTAT VELLA,EL MERCAT,39.473872,-0.3771939,Entire home/apt,205,2,5,2024-02-03,0.50,22,275,5,
900715166243122448,Hermosa Hab. cercana al Turia,516845517,Matias,CAMINS AL GRAU,AIORA,39.46506999277497,-0.34602983754950584,Private room,45,3,5,2023-09-20,0.53,1,16,5,
1016656525969706696,Lander Ruzafa 205,543129726,Natalia,L'EIXAMPLE,RUSSAFA,39.4591928,-0.3709579,Entire home/apt,,1,0,,,47,7,0,
20766921,Квартира  возле пляжа,6660528,Олег,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47152,-0.33011,Entire home/apt,150,10,37,2021-09-13,0.53,1,89,0,VT-43896-V
1038887543479855854,Apartamento nuevo y lujoso,189526611,Ruben,CAMINS AL GRAU,AIORA,39.465467435228646,-0.3467123002045311,Entire home/apt,60,1,3,2024-03-20,3,20,133,3,
1016604330099394967,Lander Ruzafa 502,543129726,Natalia,QUATRE CARRERES,EN CORTS,39.45854,-0.37007,Entire home/apt,,1,2,2024-03-02,0.71,47,1,2,
3437150,LOFT EN EL CENTRO,4747776,Chantal,CIUTAT VELLA,LA SEU,39.47568,-0.37902,Entire home/apt,100,5,0,,,1,165,0,
51418301,Exclusive apartment in the center of valencia with beautiful terrace,354613964,Capital Corp Investree S.L.,CIUTAT VELLA,EL MERCAT,39.47392,-0.3779,Entire home/apt,299,2,72,2024-02-14,2.34,1,264,33,VT-32870-V
932501453327757591,"Habitación doble, terraza amplia",31515517,Nicola,CAMINS AL GRAU,ALBORS,39.46774620289838,-0.353259895001404,Private room,51,1,7,2024-01-14,0.83,1,4,7,
1086668955368982480,New Urban Room in the City,17902352,Silvia,QUATRE CARRERES,MALILLA,39.455147532374134,-0.3753767640019706,Private room,36,1,0,,,1,233,0,
22609872,"Nice flat in Valencia, great location!",166377387,Cindy,CAMINS AL GRAU,ALBORS,39.46921,-0.35206,Entire home/apt,86,2,10,2023-07-22,0.18,1,1,2,
51627832,Precioso apartamento nuevo en zona metro ayora,189526611,Ruben,CAMINS AL GRAU,AIORA,39.46496,-0.34491,Entire home/apt,64,1,101,2024-03-20,5.86,20,131,74,
952036809675061668,Hostel Valencia,526895224,Hostel,QUATRE CARRERES,EN CORTS,39.45902,-0.37025,Shared room,25,1,2,2024-03-18,0.47,12,178,2,
1094836263853313056,Ayora Cozy House,441423377,Lilian Beatriz,CAMINS AL GRAU,AIORA,39.465531797299214,-0.34323771624733623,Entire home/apt,50,30,0,,,1,96,0,
767303571633367519,Total Valencia Vintage,18858150,Total Leisure,CIUTAT VELLA,EL MERCAT,39.4732365,-0.3764574,Entire home/apt,199,2,29,2024-03-08,3.21,22,280,29,
1046843492931058304,Habitación Valencia,468136218,Alperina,CAMINS AL GRAU,AIORA,39.4648,-0.34616,Private room,22,1,8,2024-03-07,3.38,3,25,8,
682396509477086265,Cheerful 2 bedroom house by the sea,2052489,Shellie,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46784,-0.3301,Entire home/apt,60,1,3,2022-09-04,0.15,1,243,0,
917090721866293265,Habitación con baño privado cerca de la playa,28687008,Sara,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4653585,-0.3311294,Private room,120,2,12,2023-12-03,1.32,2,165,12,
955517006285851792,Dali,178009159,Sergii,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4652147,-0.331151,Entire home/apt,100,1,16,2024-03-02,2.19,11,186,16,
1089878166942461124,Espaciosa vivienda ideal para disfrutar valencia,189679098,Jazmin,CAMINS AL GRAU,AIORA,39.46658,-0.34776,Entire home/apt,119,4,0,,,7,56,0,
22976910,"SPACIOUS & COZY - 6 BR - PREMIUM LOCATION, WIFI",170333894,Pepa,CIUTAT VELLA,EL MERCAT,39.4727,-0.37848,Entire home/apt,423,1,92,2024-03-11,1.26,1,200,42,VT-43924-V
51721072,Valencia Luxury - Boutique Redonda Estándar R17,409088222,Laura,CIUTAT VELLA,SANT FRANCESC,39.47223,-0.37682,Entire home/apt,226,2,2,2023-12-30,0.63,32,258,2,0179V
550470814417996265,[Malvarrosa in 10 minutes] - The Music Terrace,87866499,Tommaso,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47097,-0.3338,Entire home/apt,128,1,12,2024-03-18,0.56,1,14,9,VT-41948-V
1099194383758312749,Loft,510965105,Irina,ALGIROS,CIUTAT JARDI,39.46962721015436,-0.3469129151280256,Entire home/apt,181,3,2,2024-03-10,2,1,256,2,
646884389490567150,Appartement avec immense terrasse dans le Cabanyal,36686228,Ludivine,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46721,-0.33201,Entire home/apt,120,7,1,2022-07-24,0.05,1,79,0,
1064518980262580286,Mosaic Apartments - Flor de Taronger,555294038,Mosaic,CAMINS AL GRAU,AIORA,39.464542960225664,-0.3449646010994911,Entire home/apt,103,1,3,2024-03-24,3,2,176,3,
1117360590715186268,Great location with transport and beach nearby,5946580,Nahuel,POBLATS MARITIMS,BETERO,39.46935696656309,-0.33900224347142854,Entire home/apt,175,1,0,,,38,266,0,
597543277094186374,Parque Central Xviii,83066665,SingularStays,L'EIXAMPLE,RUSSAFA,39.46205,-0.37801,Entire home/apt,541,1,2,2022-10-09,0.11,116,306,0,AT-39382-V
1021597331141559465,Casa Camila,113416886,Janine,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46504975341797,-0.33171918243169785,Entire home/apt,108,3,1,2024-03-19,1,1,212,1,
52480925,Slow Home Apartments 08 VLC,424800807,Rocafort,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.472042083740234,-0.33117398619651794,Entire home/apt,269,2,15,2023-08-17,0.50,8,87,4,22000/20217179893
53126650,Apartment near port Valencia,200677689,Baptiste,CAMINS AL GRAU,AIORA,39.46465,-0.33905,Entire home/apt,,7,1,2023-08-26,0.14,1,0,1,
53875385,ꕥ Chic & Comfortable Apartment/ Private Terrace ꕥ,258340007,Saba,EXTRAMURS,LA PETXINA,39.47681,-0.39058,Private room,,1,9,2022-10-09,0.33,33,243,0,HV-1474
50568570,Precioso apartamento al lado de metro Ayora,189526611,Ruben,CAMINS AL GRAU,AIORA,39.46648,-0.34363,Entire home/apt,62,1,118,2024-03-19,3.72,20,133,58,
50627221,Apartamento de madera cerca de la playa,52574981,Hello,ALGIROS,CIUTAT JARDI,39.47197,-0.34106,Entire home/apt,75,3,9,2023-07-13,0.27,6,55,1,
1019465974337953315,Lander Ruzafa 403,543129726,Natalia,L'EIXAMPLE,RUSSAFA,39.4591928,-0.3709579,Entire home/apt,,1,0,,,47,9,0,
1056473074288802771,Alfarería IV,543129726,Natalia,POBLATS MARITIMS,EL GRAU,39.463217716987515,-0.33528012698364584,Entire home/apt,87,1,0,,,47,229,0,
849377105125398952,Estudio para pareja,26451768,Anna,POBLATS MARITIMS,BETERO,39.47265366951993,-0.3350455010072612,Entire home/apt,108,1,1,2023-03-27,0.08,4,50,1,
5401943,Superb Apartment Valencia Center,1512611,Lula & Luna,CIUTAT VELLA,EL PILAR,39.47165,-0.38129,Entire home/apt,130,2,45,2024-03-08,1.49,4,80,17,
1091085602269697470,Natural loft Osito Hub B,561309948,Osito,ALGIROS,CIUTAT JARDI,39.47065,-0.34416,Entire home/apt,82,2,6,2024-03-19,6,13,233,6,
41501463,Penthouse Sea Views,2361987,Robin,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46894,-0.33209,Entire home/apt,170,5,34,2024-03-20,0.68,1,50,25,
29844621,STAYING IN CABANYAL nice flat close to the beach,224461520,Anna,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46505,-0.3331,Entire home/apt,106,2,128,2024-03-18,2.03,1,277,37,
589675254655013883,Edificio IKONO NUEVO EN Valencia,294633352,Brahim,BENICALAP,BENICALAP,39.49095325343281,-0.3990265354514122,Entire home/apt,,6,1,2024-03-04,1,1,354,1,
597542675554668322,Mar44 IX,83066665,SingularStays,CIUTAT VELLA,LA XEREA,39.473732,-0.372222,Entire home/apt,,1,1,2022-12-05,0.06,116,347,0,AT-34024-V
767306273402523526,Total Valencia Vintage Superior,18858150,Total Leisure,CIUTAT VELLA,EL MERCAT,39.4732365,-0.3764574,Entire home/apt,206,2,19,2024-02-12,2.03,22,309,19,
1041020974408973469,Apartamento Estudio Plantabaja,499314941,Maritime Apartamentos,POBLATS MARITIMS,EL GRAU,39.4632915,-0.3356788,Entire home/apt,101,1,0,,,11,109,0,VT-51813-V
597542946845190772,Mar44 Viii,83066665,SingularStays,CIUTAT VELLA,LA XEREA,39.472468619144536,-0.37218813518041194,Entire home/apt,,1,0,,,116,334,0,AT-34028-V
12894016,Family.Wifi and parking.City of Arts and Science,39277719,Angela,CAMINS AL GRAU,ALBORS,39.4672,-0.35168,Entire home/apt,105,3,170,2024-03-22,1.78,1,201,40,VT-37420-V
573012795872986418,"Precioso apartamento con patio, Mercado Rusafa!",142348833,Lachezar,L'EIXAMPLE,RUSSAFA,39.46085,-0.36988,Entire home/apt,206,2,14,2023-09-02,0.56,2,320,4,
642532097448031897,"APARTMENT NEAR THE SEA WITH A PATIO 
3 BEDROMS",462657995,Jarek,CAMINS AL GRAU,AIORA,39.46531,-0.34734,Entire home/apt,600,2,0,,,4,6,0,
1071051901060054218,Modern and elegant style apartment (3-4 pax),551668154,Maximiliano,L'EIXAMPLE,RUSSAFA,39.46209959999999,-0.3727093,Entire home/apt,213,2,3,2024-03-20,3,3,90,3,
733670512698440303,Increible apartmento Valencia,84941167,Turisfons,CAMINS AL GRAU,AIORA,39.46745,-0.3458,Entire home/apt,96,1,106,2024-03-17,6.03,5,320,72,
830464190934672274,Bajo espacioso cerca de la playa,460389156,Raul,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.466179856348,-0.3325737478839007,Entire home/apt,115,2,27,2024-03-03,2.13,1,262,26,
1090354668286717889,Design & Love Osito Hub A,561309948,Osito,ALGIROS,CIUTAT JARDI,39.47069,-0.3448,Entire home/apt,92,2,2,2024-03-20,2,13,215,2,
1080239386683268074,The Mediterraneo Apartment 07 by Florit Flats,559206949,Marta,CAMINS AL GRAU,LA CREU DEL GRAU,39.463119798426916,-0.3478568066500915,Entire home/apt,135,1,0,,,4,255,0,VT-54132-V
52023609,Valencia Luxury - Boutique Market A,409088222,Laura,CIUTAT VELLA,EL MERCAT,39.47382,-0.37807,Entire home/apt,232,2,20,2024-03-02,0.71,32,249,14,0179V
664952945557709525,Estudio 1 Room Ciutat Vella,466737128,Tomoli Holdings,CIUTAT VELLA,EL MERCAT,39.47223,-0.37841,Entire home/apt,,6,12,2023-07-17,0.58,1,3,1,
